,0,1,2
0,ENSMUSG00000032332,Col12a1,"collagen, type XII, alpha 1"
0,ENSMUSG00000032333,Stoml1,stomatin-like 1
0,ENSMUSG00000032334,Loxl1,lysyl oxidase-like 1
0,ENSMUSG00000032336,Nptn,neuroplastin
0,ENSMUSG00000032338,Hcn4,"hyperpolarization-activated, cyclic nucleotide-gated K+ 4"
0,ENSMUSG00000032340,Neo1,neogenin
0,ENSMUSG00000032342,Mto1,mitochondrial tRNA translation optimization 1
0,ENSMUSG00000032343,Impg1,interphotoreceptor matrix proteoglycan 1
0,ENSMUSG00000032344,Cgas,cyclic GMP-AMP synthase
0,ENSMUSG00000032346,Ooep,oocyte expressed protein
0,ENSMUSG00000032348,Gsta4,"glutathione S-transferase, alpha 4"
0,ENSMUSG00000032349,Elovl5,"ELOVL family member 5, elongation of long chain fatty acids (yeast)"
0,ENSMUSG00000032350,Gclc,"glutamate-cysteine ligase, catalytic subunit"
0,ENSMUSG00000032352,Lrrc1,leucine rich repeat containing 1
0,ENSMUSG00000032353,Tmed3,transmembrane p24 trafficking protein 3
0,ENSMUSG00000032355,Mlip,muscular LMNA-interacting protein
0,ENSMUSG00000032356,Rasgrf1,RAS protein-specific guanine nucleotide-releasing factor 1
0,ENSMUSG00000032357,Tinag,tubulointerstitial nephritis antigen
0,ENSMUSG00000032358,Fam83b,"family with sequence similarity 83, member B"
0,ENSMUSG00000032359,Ctsh,cathepsin H
0,ENSMUSG00000032360,Hcrtr2,hypocretin (orexin) receptor 2
0,ENSMUSG00000032363,Adamts7,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 7"
0,ENSMUSG00000032366,Tpm1,"tropomyosin 1, alpha"
0,ENSMUSG00000032368,Zic1,zinc finger protein of the cerebellum 1
0,ENSMUSG00000032369,Plscr1,phospholipid scramblase 1
0,ENSMUSG00000032370,Lactb,"lactamase, beta"
0,ENSMUSG00000032372,Plscr2,phospholipid scramblase 2
0,ENSMUSG00000032373,Car12,carbonic anhydrase 12
0,ENSMUSG00000032374,Plod2,"procollagen lysine, 2-oxoglutarate 5-dioxygenase 2"
0,ENSMUSG00000032375,Aph1b,"aph1 homolog B, gamma secretase subunit"
0,ENSMUSG00000032376,Usp3,ubiquitin specific peptidase 3
0,ENSMUSG00000032377,Plscr4,phospholipid scramblase 4
0,ENSMUSG00000032380,Dapk2,death-associated protein kinase 2
0,ENSMUSG00000032381,Ciao2a,cytosolic iron-sulfur assembly component 2A
0,ENSMUSG00000032382,Snx1,sorting nexin 1
0,ENSMUSG00000032383,Ppib,peptidylprolyl isomerase B
0,ENSMUSG00000032384,Csnk1g1,"casein kinase 1, gamma 1"
0,ENSMUSG00000032386,Trip4,thyroid hormone receptor interactor 4
0,ENSMUSG00000032387,Rbpms2,RNA binding protein with multiple splicing 2
0,ENSMUSG00000032388,Spg21,"SPG21, maspardin"
0,ENSMUSG00000032392,Parp16,"poly (ADP-ribose) polymerase family, member 16"
0,ENSMUSG00000032393,Dpp8,dipeptidylpeptidase 8
0,ENSMUSG00000032394,Igdcc3,"immunoglobulin superfamily, DCC subclass, member 3"
0,ENSMUSG00000032396,Dis3l,DIS3 like exosome 3'-5' exoribonuclease
0,ENSMUSG00000032397,Tipin,timeless interacting protein
0,ENSMUSG00000032398,Snapc5,"small nuclear RNA activating complex, polypeptide 5"
0,ENSMUSG00000032399,Rpl4,ribosomal protein L4
0,ENSMUSG00000032400,Zwilch,zwilch kinetochore protein
0,ENSMUSG00000032401,Lctl,lactase-like
0,ENSMUSG00000032402,Smad3,SMAD family member 3
0,ENSMUSG00000032403,2300009A05Rik,RIKEN cDNA 2300009A05 gene
0,ENSMUSG00000032405,Pias1,protein inhibitor of activated STAT 1
0,ENSMUSG00000032407,U2surp,U2 snRNP-associated SURP domain containing
0,ENSMUSG00000032409,Atr,ataxia telangiectasia and Rad3 related
0,ENSMUSG00000032410,Xrn1,5'-3' exoribonuclease 1
0,ENSMUSG00000032411,Tfdp2,transcription factor Dp 2
0,ENSMUSG00000032412,Atp1b3,"ATPase, Na+/K+ transporting, beta 3 polypeptide"
0,ENSMUSG00000032413,Rasa2,RAS p21 protein activator 2
0,ENSMUSG00000032415,Ube2cbp,ubiquitin-conjugating enzyme E2C binding protein
0,ENSMUSG00000032417,Rwdd2a,RWD domain containing 2A
0,ENSMUSG00000032418,Me1,"malic enzyme 1, NADP(+)-dependent, cytosolic"
0,ENSMUSG00000032419,Tbx18,T-box18
0,ENSMUSG00000032420,Nt5e,"5' nucleotidase, ecto"
0,ENSMUSG00000032422,Snx14,sorting nexin 14
0,ENSMUSG00000032423,Syncrip,"synaptotagmin binding, cytoplasmic RNA interacting protein"
0,ENSMUSG00000032425,Zfp949,zinc finger protein 949
0,ENSMUSG00000032431,Crtap,cartilage associated protein
0,ENSMUSG00000032434,Cmtm6,CKLF-like MARVEL transmembrane domain containing 6
0,ENSMUSG00000032435,Dync1li1,dynein cytoplasmic 1 light intermediate chain 1
0,ENSMUSG00000032436,Cmtm7,CKLF-like MARVEL transmembrane domain containing 7
0,ENSMUSG00000032437,Stt3b,"STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)"
0,ENSMUSG00000032440,Tgfbr2,"transforming growth factor, beta receptor II"
0,ENSMUSG00000032443,Zcwpw2,"zinc finger, CW type with PWWP domain 2"
0,ENSMUSG00000032446,Eomes,eomesodermin
0,ENSMUSG00000032449,Slc25a36,"solute carrier family 25, member 36"
0,ENSMUSG00000032451,Trim42,tripartite motif-containing 42
0,ENSMUSG00000032452,Clstn2,calsyntenin 2
0,ENSMUSG00000032454,Rbp2,"retinol binding protein 2, cellular"
0,ENSMUSG00000032456,Nmnat3,nicotinamide nucleotide adenylyltransferase 3
0,ENSMUSG00000032458,Copb2,"coatomer protein complex, subunit beta 2 (beta prime)"
0,ENSMUSG00000032459,Mrps22,mitochondrial ribosomal protein S22
0,ENSMUSG00000032462,Pik3cb,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta"
0,ENSMUSG00000032463,Faim,Fas apoptotic inhibitory molecule
0,ENSMUSG00000032468,Armc8,armadillo repeat containing 8
0,ENSMUSG00000032469,Dbr1,debranching RNA lariats 1
0,ENSMUSG00000032470,Mras,muscle and microspikes RAS
0,ENSMUSG00000032473,Cldn18,claudin 18
0,ENSMUSG00000032475,Nck1,non-catalytic region of tyrosine kinase adaptor protein 1
0,ENSMUSG00000032477,Cdc25a,cell division cycle 25A
0,ENSMUSG00000032478,Nme6,NME/NM23 nucleoside diphosphate kinase 6
0,ENSMUSG00000032479,Map4,microtubule-associated protein 4
0,ENSMUSG00000032480,Dhx30,DEAH (Asp-Glu-Ala-His) box polypeptide 30
0,ENSMUSG00000032481,Smarcc1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1"
0,ENSMUSG00000032482,Cspg5,chondroitin sulfate proteoglycan 5
0,ENSMUSG00000032484,Ngp,neutrophilic granule protein
0,ENSMUSG00000032485,Scap,SREBF chaperone
0,ENSMUSG00000032487,Ptgs2,prostaglandin-endoperoxide synthase 2
0,ENSMUSG00000032489,Kif9,kinesin family member 9
0,ENSMUSG00000032491,Nradd,neurotrophin receptor associated death domain
0,ENSMUSG00000032492,Pth1r,parathyroid hormone 1 receptor
0,ENSMUSG00000032493,Prss44,"protease, serine 44"
0,ENSMUSG00000032494,Tdgf1,teratocarcinoma-derived growth factor 1
0,ENSMUSG00000032495,Lrrc2,leucine rich repeat containing 2
0,ENSMUSG00000032496,Ltf,lactotransferrin
0,ENSMUSG00000032497,Lrrfip2,leucine rich repeat (in FLII) interacting protein 2
0,ENSMUSG00000032498,Mlh1,mutL homolog 1
0,ENSMUSG00000032500,Dclk3,doublecortin-like kinase 3
0,ENSMUSG00000032501,Trib1,tribbles pseudokinase 1
0,ENSMUSG00000032502,Stac,src homology three (SH3) and cysteine rich domain
0,ENSMUSG00000032503,Arpp21,"cyclic AMP-regulated phosphoprotein, 21"
0,ENSMUSG00000032504,Pdcd6ip,programmed cell death 6 interacting protein
0,ENSMUSG00000032507,Fbxl2,F-box and leucine-rich repeat protein 2
0,ENSMUSG00000032508,Myd88,myeloid differentiation primary response gene 88
0,ENSMUSG00000032511,Scn5a,"sodium channel, voltage-gated, type V, alpha"
0,ENSMUSG00000032512,Wdr48,WD repeat domain 48
0,ENSMUSG00000032513,Gorasp1,golgi reassembly stacking protein 1
0,ENSMUSG00000032514,Ttc21a,tetratricopeptide repeat domain 21A
0,ENSMUSG00000032515,Csrnp1,cysteine-serine-rich nuclear protein 1
0,ENSMUSG00000032517,Mobp,myelin-associated oligodendrocytic basic protein
0,ENSMUSG00000032518,Rpsa,ribosomal protein SA
0,ENSMUSG00000032519,Slc25a38,"solute carrier family 25, member 38"
0,ENSMUSG00000032523,Hhatl,hedgehog acyltransferase-like
0,ENSMUSG00000032525,Nktr,natural killer tumor recognition sequence
0,ENSMUSG00000032526,Ss18l2,"SS18, nBAF chromatin remodeling complex subunit like 2"
0,ENSMUSG00000032527,Pccb,"propionyl Coenzyme A carboxylase, beta polypeptide"
0,ENSMUSG00000032528,Vipr1,vasoactive intestinal peptide receptor 1
0,ENSMUSG00000032530,Lyzl4,lysozyme-like 4
0,ENSMUSG00000032531,Amotl2,angiomotin-like 2
0,ENSMUSG00000032532,Cck,cholecystokinin
0,ENSMUSG00000032534,Cep63,centrosomal protein 63
0,ENSMUSG00000032536,Trak1,"trafficking protein, kinesin binding 1"
0,ENSMUSG00000032537,Ephb1,Eph receptor B1
0,ENSMUSG00000032540,Abhd5,abhydrolase domain containing 5
0,ENSMUSG00000032547,Ryk,receptor-like tyrosine kinase
0,ENSMUSG00000032548,Slco2a1,"solute carrier organic anion transporter family, member 2a1"
0,ENSMUSG00000032549,Rab6b,"RAB6B, member RAS oncogene family"
0,ENSMUSG00000032551,1110059G10Rik,RIKEN cDNA 1110059G10 gene
0,ENSMUSG00000032553,Srprb,"signal recognition particle receptor, B subunit"
0,ENSMUSG00000032554,Trf,transferrin
0,ENSMUSG00000032555,Topbp1,topoisomerase (DNA) II binding protein 1
0,ENSMUSG00000032556,Bfsp2,"beaded filament structural protein 2, phakinin"
0,ENSMUSG00000032557,Uba5,ubiquitin-like modifier activating enzyme 5
0,ENSMUSG00000032558,Nphp3,nephronophthisis 3 (adolescent)
0,ENSMUSG00000032560,Dnajc13,DnaJ heat shock protein family (Hsp40) member C13
0,ENSMUSG00000032561,Acpp,"acid phosphatase, prostate"
0,ENSMUSG00000032562,Gnai2,"guanine nucleotide binding protein (G protein), alpha inhibiting 2"
0,ENSMUSG00000032563,Mrpl3,mitochondrial ribosomal protein L3
0,ENSMUSG00000032564,Cpne4,copine IV
0,ENSMUSG00000032565,Nudt16,nudix (nucleoside diphosphate linked moiety X)-type motif 16
0,ENSMUSG00000032566,Nudt16l2,nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 2
0,ENSMUSG00000032567,Aste1,asteroid homolog 1
0,ENSMUSG00000032570,Atp2c1,"ATPase, Ca++-sequestering"
0,ENSMUSG00000032571,Pik3r4,phosphoinositide-3-kinase regulatory subunit 4
0,ENSMUSG00000032572,Col6a4,"collagen, type VI, alpha 4"
0,ENSMUSG00000032575,Manf,mesencephalic astrocyte-derived neurotrophic factor
0,ENSMUSG00000032577,Mapkapk3,mitogen-activated protein kinase-activated protein kinase 3
0,ENSMUSG00000032578,Cish,cytokine inducible SH2-containing protein
0,ENSMUSG00000032579,Hemk1,HemK methyltransferase family member 1
0,ENSMUSG00000032580,Rbm5,RNA binding motif protein 5
0,ENSMUSG00000032582,Rbm6,RNA binding motif protein 6
0,ENSMUSG00000032583,Mon1a,"MON1 homolog A, secretory traffciking associated"
0,ENSMUSG00000032584,Mst1r,macrophage stimulating 1 receptor (c-met-related tyrosine kinase)
0,ENSMUSG00000032586,Traip,TRAF-interacting protein
0,ENSMUSG00000032589,Bsn,bassoon
0,ENSMUSG00000032590,Apeh,acylpeptide hydrolase
0,ENSMUSG00000032591,Mst1,macrophage stimulating 1 (hepatocyte growth factor-like)
0,ENSMUSG00000032593,Amigo3,adhesion molecule with Ig like domain 3
0,ENSMUSG00000032594,Ip6k1,inositol hexaphosphate kinase 1
0,ENSMUSG00000032595,Cdhr4,cadherin-related family member 4
0,ENSMUSG00000032596,Uba7,ubiquitin-like modifier activating enzyme 7
0,ENSMUSG00000032598,Nckipsd,NCK interacting protein with SH3 domain
0,ENSMUSG00000032599,Ip6k2,inositol hexaphosphate kinase 2
0,ENSMUSG00000032601,Prkar2a,"protein kinase, cAMP dependent regulatory, type II alpha"
0,ENSMUSG00000032602,Slc25a20,"solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20"
0,ENSMUSG00000032604,Qars,glutaminyl-tRNA synthetase
0,ENSMUSG00000032606,Nicn1,nicolin 1
0,ENSMUSG00000032607,Amt,aminomethyltransferase
0,ENSMUSG00000032609,Klhdc8b,kelch domain containing 8B
0,ENSMUSG00000032611,1700102P08Rik,RIKEN cDNA 1700102P08 gene
0,ENSMUSG00000032612,Usp4,ubiquitin specific peptidase 4 (proto-oncogene)
0,ENSMUSG00000032615,Nt5m,"5',3'-nucleotidase, mitochondrial"
0,ENSMUSG00000032621,Srek1,splicing regulatory glutamine/lysine-rich protein 1
0,ENSMUSG00000032623,Oas1d,2'-5' oligoadenylate synthetase 1D
0,ENSMUSG00000032624,Eml4,echinoderm microtubule associated protein like 4
0,ENSMUSG00000032625,Thsd7a,"thrombospondin, type I, domain containing 7A"
0,ENSMUSG00000032633,Flcn,folliculin
0,ENSMUSG00000032637,Atxn2l,ataxin 2-like
0,ENSMUSG00000032640,Chsy1,chondroitin sulfate synthase 1
0,ENSMUSG00000032641,Gpr19,G protein-coupled receptor 19
0,ENSMUSG00000032643,Fhl3,four and a half LIM domains 3
0,ENSMUSG00000032648,Pygm,muscle glycogen phosphorylase
0,ENSMUSG00000032649,Colgalt2,collagen beta(1-O)galactosyltransferase 2
0,ENSMUSG00000032652,Crebl2,cAMP responsive element binding protein-like 2
0,ENSMUSG00000032656,Marchf3,membrane associated ring-CH-type finger 3
0,ENSMUSG00000032657,Fam189b,"family with sequence similarity 189, member B"
0,ENSMUSG00000032661,Oas3,2'-5' oligoadenylate synthetase 3
0,ENSMUSG00000032666,1700025G04Rik,RIKEN cDNA 1700025G04 gene
0,ENSMUSG00000032667,Pon2,paraoxonase 2
0,ENSMUSG00000032671,A930018P22Rik,RIKEN cDNA A930018P22 gene
0,ENSMUSG00000032673,Prorsd1,prolyl-tRNA synthetase domain containing 1
0,ENSMUSG00000032679,Cd59a,CD59a antigen
0,ENSMUSG00000032680,6820408C15Rik,RIKEN cDNA 6820408C15 gene
0,ENSMUSG00000032688,Malt1,MALT1 paracaspase
0,ENSMUSG00000032690,Oas2,2'-5' oligoadenylate synthetase 2
0,ENSMUSG00000032691,Nlrp3,"NLR family, pyrin domain containing 3"
0,ENSMUSG00000032698,Lmo2,LIM domain only 2
0,ENSMUSG00000032702,Kank1,KN motif and ankyrin repeat domains 1
0,ENSMUSG00000032705,Exd2,exonuclease 3'-5' domain containing 2
0,ENSMUSG00000032712,Resf1,retroelement silencing factor 1
0,ENSMUSG00000032714,Syde1,"synapse defective 1, Rho GTPase, homolog 1 (C. elegans)"
0,ENSMUSG00000032715,Trib3,tribbles pseudokinase 3
0,ENSMUSG00000032717,Mdfi,MyoD family inhibitor
0,ENSMUSG00000032718,Mansc1,MANSC domain containing 1
0,ENSMUSG00000032719,Sbspon,"somatomedin B and thrombospondin, type 1 domain containing"
0,ENSMUSG00000032724,Abtb2,ankyrin repeat and BTB (POZ) domain containing 2
0,ENSMUSG00000032725,Folr2,folate receptor 2 (fetal)
0,ENSMUSG00000032726,Bmp8a,bone morphogenetic protein 8a
0,ENSMUSG00000032727,Mier3,MIER family member 3
0,ENSMUSG00000032733,Snx33,sorting nexin 33
0,ENSMUSG00000032735,Ablim3,"actin binding LIM protein family, member 3"
0,ENSMUSG00000032737,Inppl1,inositol polyphosphate phosphatase-like 1
0,ENSMUSG00000032739,Pram1,PML-RAR alpha-regulated adaptor molecule 1
0,ENSMUSG00000032740,Ccdc88a,coiled coil domain containing 88A
0,ENSMUSG00000032741,Tpcn1,two pore channel 1
0,ENSMUSG00000032743,Katnip,katanin interacting protein
0,ENSMUSG00000032744,Heyl,hairy/enhancer-of-split related with YRPW motif-like
0,ENSMUSG00000032745,Gpbp1,GC-rich promoter binding protein 1
0,ENSMUSG00000032750,Gab3,growth factor receptor bound protein 2-associated protein 3
0,ENSMUSG00000032754,Slc8b1,"solute carrier family 8 (sodium/lithium/calcium exchanger), member B1"
0,ENSMUSG00000032757,Bet1,Bet1 golgi vesicular membrane trafficking protein
0,ENSMUSG00000032758,Kap,kidney androgen regulated protein
0,ENSMUSG00000032763,Ilvbl,ilvB (bacterial acetolactate synthase)-like
0,ENSMUSG00000032766,Gng11,"guanine nucleotide binding protein (G protein), gamma 11"
0,ENSMUSG00000032769,Trpa1,"transient receptor potential cation channel, subfamily A, member 1"
0,ENSMUSG00000032773,Chrm1,"cholinergic receptor, muscarinic 1, CNS"
0,ENSMUSG00000032776,Mctp2,"multiple C2 domains, transmembrane 2"
0,ENSMUSG00000032777,Gtf3c1,general transcription factor III C 1
0,ENSMUSG00000032782,Cntrob,"centrobin, centrosomal BRCA2 interacting protein"
0,ENSMUSG00000032783,Troap,trophinin associated protein
0,ENSMUSG00000032786,Alas1,aminolevulinic acid synthase 1
0,ENSMUSG00000032788,Pdxk,"pyridoxal (pyridoxine, vitamin B6) kinase"
0,ENSMUSG00000032796,Lama1,"laminin, alpha 1"
0,ENSMUSG00000032802,Srxn1,sulfiredoxin 1 homolog (S. cerevisiae)
0,ENSMUSG00000032803,Cdv3,carnitine deficiency-associated gene expressed in ventricle 3
0,ENSMUSG00000032806,Slc10a3,"solute carrier family 10 (sodium/bile acid cotransporter family), member 3"
0,ENSMUSG00000032807,Alox12b,"arachidonate 12-lipoxygenase, 12R type"
0,ENSMUSG00000032808,Cyp2c38,"cytochrome P450, family 2, subfamily c, polypeptide 38"
0,ENSMUSG00000032812,Arap1,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1"
0,ENSMUSG00000032815,Fanca,"Fanconi anemia, complementation group A"
0,ENSMUSG00000032816,Igdcc4,"immunoglobulin superfamily, DCC subclass, member 4"
0,ENSMUSG00000032818,Loxhd1,lipoxygenase homology domains 1
0,ENSMUSG00000032826,Ank2,"ankyrin 2, brain"
0,ENSMUSG00000032827,Ppp1r9a,"protein phosphatase 1, regulatory subunit 9A"
0,ENSMUSG00000032834,Pwp2,PWP2 periodic tryptophan protein homolog (yeast)
0,ENSMUSG00000032839,Trpc1,"transient receptor potential cation channel, subfamily C, member 1"
0,ENSMUSG00000032840,Spring1,SREBF pathway regulator in golgi 1
0,ENSMUSG00000032841,Prr5l,proline rich 5 like
0,ENSMUSG00000032842,Abcc10,"ATP-binding cassette, sub-family C (CFTR/MRP), member 10"
0,ENSMUSG00000032845,Alpk2,alpha-kinase 2
0,ENSMUSG00000032846,Zswim6,zinc finger SWIM-type containing 6
0,ENSMUSG00000032849,Abcc4,"ATP-binding cassette, sub-family C (CFTR/MRP), member 4"
0,ENSMUSG00000032850,Rnft2,"ring finger protein, transmembrane 2"
0,ENSMUSG00000032852,Rspo4,R-spondin 4
0,ENSMUSG00000032854,Ugt8a,UDP galactosyltransferase 8A
0,ENSMUSG00000032855,Pkd1,"polycystin 1, transient receptor poteintial channel interacting"
0,ENSMUSG00000032860,P2ry2,"purinergic receptor P2Y, G-protein coupled 2"
0,ENSMUSG00000032864,Rag2,recombination activating gene 2
0,ENSMUSG00000032867,Fbxw8,F-box and WD-40 domain protein 8
0,ENSMUSG00000032869,Psmf1,"proteasome (prosome, macropain) inhibitor subunit 1"
0,ENSMUSG00000032870,Smap2,small ArfGAP 2
0,ENSMUSG00000032872,Cyb5r4,cytochrome b5 reductase 4
0,ENSMUSG00000032875,Arhgef17,Rho guanine nucleotide exchange factor (GEF) 17
0,ENSMUSG00000032878,Ccdc85a,coiled-coil domain containing 85A
0,ENSMUSG00000032883,Acsl3,acyl-CoA synthetase long-chain family member 3
0,ENSMUSG00000032889,Gm6685,cytochrome b5 domain containing 1 pseudogene
0,ENSMUSG00000032890,Rims3,regulating synaptic membrane exocytosis 3
0,ENSMUSG00000032892,Rangrf,RAN guanine nucleotide release factor
0,ENSMUSG00000032894,1700031F05Rik,RIKEN cDNA 1700031F05 gene
0,ENSMUSG00000032897,Nfyc,nuclear transcription factor-Y gamma
0,ENSMUSG00000032898,Fbxo21,F-box protein 21
0,ENSMUSG00000032899,Styk1,serine/threonine/tyrosine kinase 1
0,ENSMUSG00000032900,Tex43,testis expressed 43
0,ENSMUSG00000032902,Slc16a1,"solute carrier family 16 (monocarboxylic acid transporters), member 1"
0,ENSMUSG00000032905,Atg12,autophagy related 12
0,ENSMUSG00000032908,Sgpp2,sphingosine-1-phosphate phosphatase 2
0,ENSMUSG00000032911,Cspg4,chondroitin sulfate proteoglycan 4
0,ENSMUSG00000032913,Lrig2,leucine-rich repeats and immunoglobulin-like domains 2
0,ENSMUSG00000032915,Adgre4,adhesion G protein-coupled receptor E4
0,ENSMUSG00000032921,Odf4,outer dense fiber of sperm tails 4
0,ENSMUSG00000032925,Itgbl1,"integrin, beta-like 1"
0,ENSMUSG00000032932,Hspa13,"heat shock protein 70 family, member 13"
0,ENSMUSG00000032936,Camkv,CaM kinase-like vesicle-associated
0,ENSMUSG00000032937,Fshr,follicle stimulating hormone receptor
0,ENSMUSG00000032939,Nup93,nucleoporin 93
0,ENSMUSG00000032940,Rbm11,RNA binding motif protein 11
0,ENSMUSG00000032942,Ucp3,"uncoupling protein 3 (mitochondrial, proton carrier)"
0,ENSMUSG00000032946,Rasgrp2,"RAS, guanyl releasing protein 2"
0,ENSMUSG00000032948,Lipi,"lipase, member I"
0,ENSMUSG00000032952,Ap4b1,"adaptor-related protein complex AP-4, beta 1"
0,ENSMUSG00000032959,Pebp1,phosphatidylethanolamine binding protein 1
0,ENSMUSG00000032965,Ift57,intraflagellar transport 57
0,ENSMUSG00000032966,Fkbp1a,FK506 binding protein 1a
0,ENSMUSG00000032968,Inha,inhibin alpha
0,ENSMUSG00000032977,Fam207a,"family with sequence similarity 207, member A"
0,ENSMUSG00000032978,Guca2b,guanylate cyclase activator 2b (retina)
0,ENSMUSG00000032985,5730522E02Rik,RIKEN cDNA 5730522E02 gene
0,ENSMUSG00000032987,Olfr281,olfactory receptor 281
0,ENSMUSG00000032988,Slc16a8,"solute carrier family 16 (monocarboxylic acid transporters), member 8"
0,ENSMUSG00000032997,Chpf,chondroitin polymerizing factor
0,ENSMUSG00000032998,Foxj3,forkhead box J3
0,ENSMUSG00000032999,Nlrp4f,"NLR family, pyrin domain containing 4F"
0,ENSMUSG00000033004,Mycbp2,"MYC binding protein 2, E3 ubiquitin protein ligase"
0,ENSMUSG00000033006,Sox10,SRY (sex determining region Y)-box 10
0,ENSMUSG00000033007,Asic4,acid-sensing (proton-gated) ion channel family member 4
0,ENSMUSG00000033009,Ogfod1,2-oxoglutarate and iron-dependent oxygenase domain containing 1
0,ENSMUSG00000033014,Trim33,tripartite motif-containing 33
0,ENSMUSG00000033015,4933427E13Rik,RIKEN cDNA 4933427E13 gene
0,ENSMUSG00000033016,Nfatc1,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1"
0,ENSMUSG00000033020,Polr2f,polymerase (RNA) II (DNA directed) polypeptide F
0,ENSMUSG00000033021,Gmppa,GDP-mannose pyrophosphorylase A
0,ENSMUSG00000033022,Cdo1,"cysteine dioxygenase 1, cytosolic"
0,ENSMUSG00000033024,Klra9,"killer cell lectin-like receptor subfamily A, member 9"
0,ENSMUSG00000033027,Klrc3,"killer cell lectin-like receptor subfamily C, member 3"
0,ENSMUSG00000033029,1700088E04Rik,RIKEN cDNA 1700088E04 gene
0,ENSMUSG00000033031,Cip2a,cell proliferation regulating inhibitor of protein phosphatase 2A
